Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""1016479"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""1054151"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""961920"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""1130530"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""931830"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""947250"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""528"",""Pays-Bas (Royaume des)"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""1162860"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""2792000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""2700000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""3067000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""3042000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""3338000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""3556100"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""3857600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""4567000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""4709700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""4607800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""5455700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""5146800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""5806500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""6408400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""5206500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""5744775"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""5308265"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""6029398"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""4187394"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""4175486"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""4203256"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""4475712"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""5165083"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""6010201"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""6460793"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""7501702"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""7941554"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""7582141"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""8461619"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""9025756"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""9269974"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""7368097"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""8242694"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""7658457"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""8668035"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""8575954"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""8192681"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""9536576"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""9051339"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""8502865"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""9283044"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""9304000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""7858160"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""9892482"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""8771434"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""7059671"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""8317265"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""9274920"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""9789586"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""9408110"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""9339200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""8607600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""9485183"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""11628670"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""10957787"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""10827902"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""11665702"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""9637620"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""10807490"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""12515060"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""11893550"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""616"",""Pologne"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""13195120"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""429643"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""645000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""591964"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""471856"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""612300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""323549"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""651300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""762911"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""470099"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""564098"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""808510"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""620975"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""533200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""546295"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""610815"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""694137"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""229477"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""254700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""252160"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""432775"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""318631"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""427530"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""329411"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""467860"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""397267"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""501894"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""534224"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""405818"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""618000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""297691"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""618697"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""361963"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""421838"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""462536"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""359849"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""405826"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""329271"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""150938"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""352148"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""354710"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""153604"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""413031"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""149569"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""292866"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""81530"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""249580"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""102258"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""203289"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""124146"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""82577"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""51003"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""58990"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""92014"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""98794"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""80393"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""90017"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""59610"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""70110"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""77070"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""83500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""69440"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""620"",""Portugal"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""61920"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""3990300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""4053800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""3798800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""3823700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""5937000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""5064700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""5819600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""4847900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""4348787"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""3356000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""5595400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""6040800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""5489500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""5006700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""4860190"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""6724200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""6435000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""6102000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""4569000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""6264000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""642"",""Roumanie"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""5281000"",""A"",""Chiffre officiel"","""""
